id,name,date,time,weekday,start_datetime_local,city,location,locations,time_bucket,company,primary_host,cohosts,all_hosts,host_keys,invite_only,sponsor_tier,event_url,partiful_id,source_url,diff_type,opportunity_score,tier,rationale
6394,Humanizing AI,2026-06-02,13:00:00,Tuesday,2026-06-02 13:00,New York City,Brooklyn,Brooklyn,Afternoon,Tacos & Trends,Tacos & Trends,C2.studio,Tacos & Trends; C2.studio,tacos-trends; c2-studio,False,,https://partiful.com/e/UFx7yJOWPNEsF1tA180j,UFx7yJOWPNEsF1tA180j,https://www.tech-week.com/calendar/nyc,added,36,C,"AI/agents; less convenient; peak Tuesday, afternoon; open/rsvp"
6565,"Who Captures the Value? AI, Data & IP in the Future of Sports",2026-06-02,14:30:00,Tuesday,2026-06-02 14:30,New York City,Midtown,Midtown,Afternoon,FutbolTalent.pro,FutbolTalent.pro,Consulate General of Argentina in New York,FutbolTalent.pro; Consulate General of Argentina in New York,futboltalent-pro; consulate-general-of-argentina-in-new-york,False,,https://partiful.com/e/9VmRVXtl6VajweNDiO8y,9VmRVXtl6VajweNDiO8y,https://www.tech-week.com/calendar/nyc,added,36,C,"AI/agents; off-ICP vertical; midtown reachable; peak Tuesday, afternoon; open/rsvp"
6386,QonfX - An Invite-Only Gathering of QA & Tech Leaders,2026-06-03,08:30:00,Wednesday,2026-06-03 08:30,New York City,Chelsea,Chelsea,Morning,The Test Tribe,The Test Tribe,,The Test Tribe,the-test-tribe,False,,https://partiful.com/e/orQg3cOa8TT6n5TAgni0,orQg3cOa8TT6n5TAgni0,https://www.tech-week.com/calendar/nyc,added,36,C,"curated/private; leaders/builders; reasonable Manhattan; peak Wednesday, morning, very early; open/rsvp"
5031,Getting To Product-Market Fit Panel,2026-06-03,12:00:00,Wednesday,2026-06-03 12:00,New York City,Financial District,Financial District,Noon,Mucker Capital,Mucker Capital,,Mucker Capital,mucker-capital,False,,https://partiful.com/e/Ps8FoK7Ed1LAS9qYAQXV,Ps8FoK7Ed1LAS9qYAQXV,https://www.tech-week.com/calendar/nyc,added,36,C,"downtown convenient; peak Wednesday, midday; open/rsvp"
6768,FoundHer House: The Female Funding Floor,2026-06-03,13:00:00,Wednesday,2026-06-03 13:00,New York City,Greenwich Village,Greenwich Village,Afternoon,FoundHer House,FoundHer House,Pace Capital,FoundHer House; Pace Capital,foundher-house; pace-capital,False,,https://partiful.com/e/omWNQXlOurTDgzPvdiO3,omWNQXlOurTDgzPvdiO3,https://www.tech-week.com/calendar/nyc,added,36,C,"near downtown; peak Wednesday, afternoon; open/rsvp"
6568,Southern Code — Harness Engineering for Founders: How to Ship Real Software with AI,2026-06-04,11:00:00,Thursday,2026-06-04 11:00,New York City,Central Park,Central Park,Morning,Southern Code,Southern Code,Consulate General of Argentina in New York,Southern Code; Consulate General of Argentina in New York,southern-code; consulate-general-of-argentina-in-new-york,False,,https://partiful.com/e/JSaitRA2wgRoRy9FP45G,JSaitRA2wgRoRy9FP45G,https://www.tech-week.com/calendar/nyc,added,36,C,"founders/operators; AI/agents; neutral location; Thursday density, morning; open/rsvp"
5807,The New Beauty Counter: A Curated NYC Tech Week Experience,2026-06-04,17:00:00,Thursday,2026-06-04 17:00,New York City,SoHo,SoHo,Evening,Triple Eight Creative,Triple Eight Creative,,Triple Eight Creative,triple-eight-creative,False,,https://partiful.com/e/7QcGEL1PzCCWwCLoJLET,7QcGEL1PzCCWwCLoJLET,https://www.tech-week.com/calendar/nyc,added,36,C,"curated/private; consumer/lifestyle; downtown convenient; Thursday density, evening; open/rsvp"
6590,"Steeped in Tech: A Tea Reception Exploring AI, Taste & Human Experience",2026-06-05,15:00:00,Friday,2026-06-05 15:00,New York City,Midtown,Midtown,Afternoon,Tea Drunk,Tea Drunk,,Tea Drunk,tea-drunk,False,,https://partiful.com/e/piSMRtidmZjBAZR6kvqL,piSMRtidmZjBAZR6kvqL,https://www.tech-week.com/calendar/nyc,added,36,C,"AI/agents; midtown reachable; taper day, afternoon; open/rsvp"
6547,How AI Gets You to AI,2026-06-05,16:00:00,Friday,2026-06-05 16:00,New York City,Midtown,Midtown,Afternoon,Creative Bits AI,Creative Bits AI,,Creative Bits AI,creative-bits-ai,False,,https://partiful.com/e/9YS9QE1XBY0mMpELVYSq,9YS9QE1XBY0mMpELVYSq,https://www.tech-week.com/calendar/nyc,added,36,C,"AI/agents; midtown reachable; taper day, afternoon; open/rsvp"
6631,AI-Native Planning: How Companies Are Transforming Supply Chain & Finance Decision-Making,2026-06-01,11:00:00,Monday,2026-06-01 11:00,New York City,Midtown,Midtown,Morning,Pyplan,Pyplan,Consulate General of Argentina in New York,Pyplan; Consulate General of Argentina in New York,pyplan; consulate-general-of-argentina-in-new-york,False,,https://partiful.com/e/499cWPHnN3Uoh8j7C9AN,499cWPHnN3Uoh8j7C9AN,https://www.tech-week.com/calendar/nyc,added,35,C,"AI/agents; midtown reachable; early-week push, morning; open/rsvp"
6636,Anchor Angels x Vanderbilt C4E Pitch Day,2026-06-02,14:30:00,Tuesday,2026-06-02 14:30,New York City,Chelsea,Chelsea,Afternoon,Vanderbilt University,Vanderbilt University,Anchor Angels,Vanderbilt University; Anchor Angels,vanderbilt-university; anchor-angels,False,,https://partiful.com/e/rKC8JinNw0ODFYE8bevJ,rKC8JinNw0ODFYE8bevJ,https://www.tech-week.com/calendar/nyc,added,35,C,"reasonable Manhattan; peak Tuesday, afternoon; open/rsvp"
6264,"from PMF to Scale! If Your GTM doesn't scale, let's build an agentic GTM system",2026-06-02,17:30:00,Tuesday,2026-06-02 17:30,New York City,Chelsea,Chelsea,Evening,DragonflyAI Consulting,DragonflyAI Consulting,Civic Hall,DragonflyAI Consulting; Civic Hall,dragonflyai-consulting; civic-hall,False,,https://partiful.com/e/ClDoZdTBs7mmjqoMw3k2,ClDoZdTBs7mmjqoMw3k2,https://www.tech-week.com/calendar/nyc,added,35,C,"AI/agents; marketing/GTM/creator; reasonable Manhattan; peak Tuesday, evening; open/rsvp"
6363,ARR You Kidding Me: A Comedy Night for Finance Pros,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Midtown,Midtown,Evening,Rillet,Rillet,,Rillet,rillet,False,,https://partiful.com/e/6kXnEpDS0MeuoqEZAmY2,6kXnEpDS0MeuoqEZAmY2,https://www.tech-week.com/calendar/nyc,added,35,C,"midtown reachable; peak Tuesday, evening; open/rsvp"
6232,NYC Tech Week- The New Era of Business Productivity Tools,2026-06-02,18:00:00,Tuesday,2026-06-02 18:00,New York City,Midtown,Midtown,Evening,Second Axis,second axis,,second axis,second-axis,False,,https://partiful.com/e/lcmXSFhnXlltkqQjyLuW,lcmXSFhnXlltkqQjyLuW,https://www.tech-week.com/calendar/nyc,added,35,C,"midtown reachable; peak Tuesday, evening; open/rsvp"
6822,AI x Hospitality @ La Cabra,2026-06-03,10:00:00,Wednesday,2026-06-03 10:00,New York City,SoHo,SoHo,Morning,Kintow,Kintow,Dria Ventures,Kintow; Dria Ventures,kintow; dria-ventures,False,,https://partiful.com/e/ubmg6AxONd0iqFnkSO5Y,ubmg6AxONd0iqFnkSO5Y,https://www.tech-week.com/calendar/nyc,added,35,C,"AI/agents; off-ICP vertical; downtown convenient; peak Wednesday, morning; open/rsvp"
6754,TECH WEEK VISIONARY HUB,2026-06-04,13:00:00,Thursday,2026-06-04 13:00,New York City,East Village,East Village,Afternoon,Vinrelo,Vinrelo,,Vinrelo,vinrelo,False,,https://partiful.com/e/DQLmNSvszUDBdewZ60Rb,DQLmNSvszUDBdewZ60Rb,https://www.tech-week.com/calendar/nyc,added,35,C,"downtown convenient; Thursday density, afternoon; open/rsvp"
6522,Tech:NYC's Decoded Futures Build Day,2026-06-04,14:00:00,Thursday,2026-06-04 14:00,New York City,Financial District,Financial District,Afternoon,Decoded Futures at Tech:NYC,Decoded Futures (Tech:NYC),,Decoded Futures (Tech:NYC),decoded-futures-tech-nyc,False,,https://partiful.com/e/KOwyHVmXJ0MHmuKHPRmu,KOwyHVmXJ0MHmuKHPRmu,https://www.tech-week.com/calendar/nyc,added,35,C,"downtown convenient; Thursday density, afternoon; open/rsvp"
6737,Borderless Markets: How Digital Assets Are Reshaping Finance,2026-06-04,16:30:00,Thursday,2026-06-04 16:30,New York City,Financial District,Financial District,Afternoon,DriveWealth,DriveWealth,,DriveWealth,drivewealth,False,,https://partiful.com/e/8KTke0MILjTllFxUNKIo,8KTke0MILjTllFxUNKIo,https://www.tech-week.com/calendar/nyc,added,35,C,"downtown convenient; Thursday density, afternoon; open/rsvp"
6491,East Asians in Tech Happy Hour,2026-06-04,17:00:00,Thursday,2026-06-04 17:00,New York City,Korea Town,Korea Town,Evening,East Asians in Tech,East Asians in Tech,,East Asians in Tech,east-asians-in-tech,False,,https://partiful.com/e/kZFSvvs0w2QtpLlK5fKp,kZFSvvs0w2QtpLlK5fKp,https://www.tech-week.com/calendar/nyc,added,35,C,"networking format; midtown reachable; Thursday density, evening; open/rsvp"
6615,Answer Engine Hour: Where Marketing Meets AI Search,2026-06-04,19:00:00,Thursday,2026-06-04 19:00,New York City,SoHo,SoHo,Evening,Petra Labs,Petra Labs,,Petra Labs,petra-labs,False,,https://partiful.com/e/OfP2nxPWBMWMn6RgXVP1,OfP2nxPWBMWMn6RgXVP1,https://www.tech-week.com/calendar/nyc,added,35,C,"AI/agents; marketing/GTM/creator; downtown convenient; Thursday density, evening; open/rsvp"
6582,VIP Only: Institutions & Introductions,2026-06-04,19:00:00,Thursday,2026-06-04 19:00,New York City,West Village,West Village,Evening,Introduction,Introduction,,Introduction,introduction,False,,https://partiful.com/e/yUgTDw1Bkps9Rb62ojJf,yUgTDw1Bkps9Rb62ojJf,https://www.tech-week.com/calendar/nyc,added,35,C,"near downtown; Thursday density, evening; open/rsvp"
6527,Health Tech Happy Hour,2026-06-01,17:30:00,Monday,2026-06-01 17:30,New York City,Nomad,Nomad,Evening,Aegis Ventures,Aegis Ventures,,Aegis Ventures,aegis-ventures,True,,,,https://www.tech-week.com/calendar/nyc,added,34,C,"networking format; near downtown; early-week push, evening; invite-only"
5640,Tech Week Founder Lab: Scaling Clinics for Seed & Series A Founders,2026-06-02,17:00:00,Tuesday,2026-06-02 17:00,New York City,Lower East Side,Lower East Side,Evening,Karcic Partners,Karcic Partners,Mark Wellness; The Front Yard at Pace University,Karcic Partners; Mark Wellness; The Front Yard at Pace University,karcic-partners; mark-wellness; the-front-yard-at-pace-university,False,,https://partiful.com/e/xmJ2Bjacl2LgQ3i7q6V7,xmJ2Bjacl2LgQ3i7q6V7,https://www.tech-week.com/calendar/nyc,added,34,C,"founders/operators; wellness/social; downtown convenient; peak Tuesday, evening; open/rsvp"
6270,Becoming a Responsible AI Company: How to get started,2026-06-03,08:00:00,Wednesday,2026-06-03 08:00,New York City,Flatiron,Flatiron,Morning,The Ethical Tech Project,The Ethical Tech Project,,The Ethical Tech Project,ethical-tech-project,False,,https://partiful.com/e/pR2diUa7uD7hgdkPhiij,pR2diUa7uD7hgdkPhiij,https://www.tech-week.com/calendar/nyc,added,34,C,"AI/agents; near downtown; peak Wednesday, morning, very early; open/rsvp"
5129,From Pitch to Check: Preparing for Your Seed Raise,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Midtown,Midtown,Evening,Brown Girl Angels,Brown Girl Angels,NineF Angels,Brown Girl Angels; NineF Angels,brown-girl-angels; ninef-angels,False,,https://partiful.com/e/P3HsW6ZPOohypJDFUyt9,P3HsW6ZPOohypJDFUyt9,https://www.tech-week.com/calendar/nyc,added,34,C,"midtown reachable; peak Wednesday, evening; open/rsvp"
6078,A Conversation on Irish Ambition,2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Midtown,Midtown,Evening,Green Room,Green Room,,Green Room,green-room,False,,https://partiful.com/e/Pz1qDVbobxHDNZAqrk8I,Pz1qDVbobxHDNZAqrk8I,https://www.tech-week.com/calendar/nyc,added,34,C,"midtown reachable; peak Wednesday, evening; open/rsvp"
6283,Switchcraft — Build Your Own Keyboard (Anterior),2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Midtown,Midtown,Evening,Anterior,Anterior,,Anterior,anterior,False,,https://partiful.com/e/fKGWVWedefyfix8WYFOq,fKGWVWedefyfix8WYFOq,https://www.tech-week.com/calendar/nyc,added,34,C,"midtown reachable; peak Wednesday, evening; open/rsvp"
6532,Build & Pitch w/ Raylu,2026-06-03,18:30:00,Wednesday,2026-06-03 18:30,New York City,Midtown,Midtown,Evening,Raylu,Raylu,,Raylu,raylu,False,,https://partiful.com/e/rbrAD6bdIvtkmWCsBThO,rbrAD6bdIvtkmWCsBThO,https://www.tech-week.com/calendar/nyc,added,34,C,"midtown reachable; peak Wednesday, evening; open/rsvp"
4999,Common Thread: The Haus Games,2026-06-03,19:00:00,Wednesday,2026-06-03 19:00,New York City,Murray Hill,Murray Hill,Evening,Fostr,Fostr,Tera,Fostr; Tera,fostr; tera,False,,https://partiful.com/e/4rKK0rE5UYPMKSO3bQoZ,4rKK0rE5UYPMKSO3bQoZ,https://www.tech-week.com/calendar/nyc,added,34,C,"midtown reachable; peak Wednesday, evening; open/rsvp"
6607,Optimize Nonprofit Impact with monday.com AI,2026-06-04,09:00:00,Thursday,2026-06-04 09:00,New York City,Union Square,Union Square,Morning,monday.com,monday.com,,monday.com,monday-com,False,,https://partiful.com/e/qM9SmpgGutQg5bm5PLGI,qM9SmpgGutQg5bm5PLGI,https://www.tech-week.com/calendar/nyc,added,34,C,"AI/agents; near downtown; Thursday density, morning, early; open/rsvp"
5433,Impact Room: Building The Future We Want,2026-06-05,18:00:00,Friday,2026-06-05 18:00,New York City,Lower East Side,Lower East Side,Evening,AAC,AAC,Starseed Studios,AAC; Starseed Studios,aac; starseed-studios,False,,https://partiful.com/e/IaHFZrZwfwKVMbQGFvAt,IaHFZrZwfwKVMbQGFvAt,https://www.tech-week.com/calendar/nyc,added,34,C,"downtown convenient; taper day, evening; open/rsvp"
6332,SOLO UNICORN HOUR — Day 1 Debrief,2026-06-01,19:00:00,Monday,2026-06-01 19:00,New York City,Midtown,Midtown,Evening,Solo Unicorn Club,Solo Unicorn Club,Manhattan Elite Club,Solo Unicorn Club; Manhattan Elite Club,solo-unicorn-club; manhattan-elite-club,False,,https://partiful.com/e/ZvcuMmgNFFdga0eFdy5R,ZvcuMmgNFFdga0eFdy5R,https://www.tech-week.com/calendar/nyc,added,33,C,"midtown reachable; early-week push, evening; open/rsvp"
6515,Land Your First U.S. Tech Opportunity,2026-06-02,13:00:00,Tuesday,2026-06-02 13:00,New York City,Korea Town,Korea Town,Afternoon,EZ Visa LLC,EZ Visa LLC,DreamIT ESL,EZ Visa LLC; DreamIT ESL,ez-visa-llc; dreamit-esl,False,,https://partiful.com/e/RexRXYvIzwqZbEtws5Kt,RexRXYvIzwqZbEtws5Kt,https://www.tech-week.com/calendar/nyc,added,33,C,"midtown reachable; peak Tuesday, afternoon; open/rsvp"
6598,Seraphim SpaceTech Drinks,2026-06-02,16:30:00,Tuesday,2026-06-02 16:30,New York City,Midtown,Midtown,Afternoon,Seraphim Space,Seraphim Space,Crowell & Moring,Seraphim Space; Crowell & Moring,seraphim-space; crowell-moring,False,,https://partiful.com/e/NEACQLRcBvDYbv4ERCaW,NEACQLRcBvDYbv4ERCaW,https://www.tech-week.com/calendar/nyc,added,33,C,"midtown reachable; peak Tuesday, afternoon; open/rsvp"
5959,FoundersBoost NYC Demo Day,2026-06-02,16:45:00,Tuesday,2026-06-02 16:45,New York City,Midtown,Midtown,Afternoon,FoundersBoost,FoundersBoost,,FoundersBoost,foundersboost,False,,https://partiful.com/e/N5MNmuL6UAxVrfURtxc8,N5MNmuL6UAxVrfURtxc8,https://www.tech-week.com/calendar/nyc,added,33,C,"midtown reachable; peak Tuesday, afternoon; open/rsvp"
5716,Shark Tank: Unethical Hackathon & Pitch Competition,2026-06-02,17:30:00,Tuesday,2026-06-02 17:30,New York City,Lower East Side,Lower East Side,Evening,MAANG,MAANG,,MAANG,maang,False,,https://partiful.com/e/NCyCpVKFHXfdVuODhP90,NCyCpVKFHXfdVuODhP90,https://www.tech-week.com/calendar/nyc,added,33,C,"hackathon; downtown convenient; peak Tuesday, evening; open/rsvp"
6587,Rewiring Humans for AI Era,2026-06-04,11:00:00,Thursday,2026-06-04 11:00,New York City,Midtown,Midtown,Morning,RobinTests,RobinTests,Consulate General of Argentina in New York,RobinTests; Consulate General of Argentina in New York,robintests; consulate-general-of-argentina-in-new-york,False,,https://partiful.com/e/3FJhBMtmVPBNG5pIaPlb,3FJhBMtmVPBNG5pIaPlb,https://www.tech-week.com/calendar/nyc,added,33,C,"AI/agents; midtown reachable; Thursday density, morning; open/rsvp"
6549,The Autonomous enterprise: You're Not Late. You're Right on Time,2026-06-04,11:00:00,Thursday,2026-06-04 11:00,New York City,Midtown,Midtown,Morning,WillDom,WillDom,Consulate General of Argentina in New York; JeenAI,WillDom; Consulate General of Argentina in New York; JeenAI,willdom; consulate-general-of-argentina-in-new-york; jeenai,False,,https://partiful.com/e/FMRHU5PZmbpskRMORfqK,FMRHU5PZmbpskRMORfqK,https://www.tech-week.com/calendar/nyc,added,33,C,"enterprise/security; midtown reachable; Thursday density, morning; open/rsvp"
6814,"Big Apple, Bigger AI",2026-06-04,11:30:00,Thursday,2026-06-04 11:30,New York City,Midtown,Midtown,Morning,Upstarts Media,Upstarts Media,Vanta; Company Ventures; Airwallex,Upstarts Media; Vanta; Company Ventures; Airwallex,upstarts-media; vanta; the-ventures; airwallex,False,,https://partiful.com/e/usTxNe1nWX3BBZB7GT9m,usTxNe1nWX3BBZB7GT9m,https://www.tech-week.com/calendar/nyc,added,33,C,"AI/agents; midtown reachable; Thursday density, morning; open/rsvp"
6362,The Case for Open Generative Media: Bria X fal X LTX,2026-06-04,17:00:00,Thursday,2026-06-04 17:00,New York City,Chelsea,Chelsea,Evening,Bria,Bria,fal; LTX,Bria; fal; LTX,bria; fal; ltx,False,,https://partiful.com/e/MGw5Ckm5L452QnaezIkR,MGw5Ckm5L452QnaezIkR,https://www.tech-week.com/calendar/nyc,added,33,C,"reasonable Manhattan; Thursday density, evening; open/rsvp"
6536,Taiwan Founder Night,2026-06-05,18:00:00,Friday,2026-06-05 18:00,New York City,Midtown,Midtown,Evening,LANDED Accelerator,LANDED Accelerator,Taipei Economic And Cultural Office In New York,LANDED Accelerator; Taipei Economic And Cultural Office In New York,landed-accelerator; taipei-economic-and-cultural-office-in-new-york,False,,https://partiful.com/e/mVKbO7NA2Xf0qLmT4hKt,mVKbO7NA2Xf0qLmT4hKt,https://www.tech-week.com/calendar/nyc,added,33,C,"founders/operators; midtown reachable; taper day, evening; open/rsvp"
6467,Consumer Goods Coffee Mixer,2026-06-01,09:00:00,Monday,2026-06-01 09:00,New York City,SoHo,SoHo,Morning,Bright Cup,Bright Cup,VHS,Bright Cup; VHS,bright-cup; vhs,False,,https://partiful.com/e/vvNMFT7CRsvXm3EBXOqd,vvNMFT7CRsvXm3EBXOqd,https://www.tech-week.com/calendar/nyc,added,32,C,"networking format; downtown convenient; early-week push, morning, early; open/rsvp"
6337,NY Tech Week Opening After Party by Madeline & Co. + Excelsior Edge Ventures,2026-06-01,20:00:00,Monday,2026-06-01 20:00,New York City,SoHo,SoHo,Evening,Madeline & Co.,Madeline & Co.,Excelsior Edge Ventures,Madeline & Co.; Excelsior Edge Ventures,madeline-co; excelsior-edge-ventures,False,,https://partiful.com/e/SoDNNl5aPjceB4M661s4,SoDNNl5aPjceB4M661s4,https://www.tech-week.com/calendar/nyc,added,32,C,"party/social; downtown convenient; early-week push, evening; open/rsvp"
4202,Agentic Finance Summit,2026-06-03,09:00:00,Wednesday,2026-06-03 09:00,New York City,SoHo,SoHo,Morning,Party Action People,Party Action People,Microsoft,Party Action People; Microsoft,party-action-people; microsoft,False,,https://partiful.com/e/7giOIl1G0R949i9stVOE,7giOIl1G0R949i9stVOE,https://www.tech-week.com/calendar/nyc,added,32,C,"AI/agents; party/social; downtown convenient; peak Wednesday, morning, early; open/rsvp"
6360,Tech for Safer Cities: Tackling Gender Based Violence for Women & Youth,2026-06-03,11:00:00,Wednesday,2026-06-03 11:00,New York City,Financial District,Financial District,Morning,Red Dot Foundation Global,Red Dot Foundation Global,Mobile Pathways; The CUNY Public Interest Tech Lab,Red Dot Foundation Global; Mobile Pathways; The CUNY Public Interest Tech Lab,red-dot-foundation-global; mobile-pathways; the-cuny-public-interest-tech-lab,False,,https://partiful.com/e/nDbviUZWOe0l4xxDr82M,nDbviUZWOe0l4xxDr82M,https://www.tech-week.com/calendar/nyc,added,32,C,"downtown convenient; peak Wednesday, morning; open/rsvp"
6560,"Investing in Deeptech 2026 - for VCs, angels, family offices",2026-06-03,14:30:00,Wednesday,2026-06-03 14:30,New York City,Midtown,Midtown,Afternoon,Good Investor Club,Good Investor Club,,Good Investor Club,good-investor-club,False,,https://partiful.com/e/6iJnKBHJDDD6pzokZKqh,6iJnKBHJDDD6pzokZKqh,https://www.tech-week.com/calendar/nyc,added,32,C,"midtown reachable; peak Wednesday, afternoon; open/rsvp"
6609,IGNITE 2026,2026-06-03,16:00:00,Wednesday,2026-06-03 16:00,New York City,Midtown,Midtown,Afternoon,Lowenstein Sandler,Lowenstein Sandler,Chilly Works,Lowenstein Sandler; Chilly Works,lowenstein-sandler; chilly-works,False,,https://partiful.com/e/rLtByVXIsbqhgD3CEvaS,rLtByVXIsbqhgD3CEvaS,https://www.tech-week.com/calendar/nyc,added,32,C,"midtown reachable; peak Wednesday, afternoon; open/rsvp"
6764,"Synth: The Network for Artists, Venues & Creators",2026-06-03,17:30:00,Wednesday,2026-06-03 17:30,New York City,Lower East Side,Lower East Side,Evening,Synth,Synth,,Synth,synth,False,,https://partiful.com/e/PJ3ecgvPoBAZfR6McnkS,PJ3ecgvPoBAZfR6McnkS,https://www.tech-week.com/calendar/nyc,added,32,C,"networking format; marketing/GTM/creator; downtown convenient; peak Wednesday, evening; open/rsvp"
6494,Agentic Commerce Decoded,2026-06-04,14:00:00,Thursday,2026-06-04 14:00,New York City,Midtown,Midtown,Afternoon,Azoma AI,Azoma AI,,Azoma AI,azoma-ai,True,,,,https://www.tech-week.com/calendar/nyc,added,32,C,"AI/agents; midtown reachable; Thursday density, afternoon; invite-only"
6261,The New 0→1 GTM Playbook for AI-Native Founders,2026-06-04,16:30:00,Thursday,2026-06-04 16:30,New York City,Midtown,Midtown,Afternoon,Digitalista,Digitalista,,Digitalista,digitalista,False,,https://partiful.com/e/r0srpfriv3SWRcQEBVk7,r0srpfriv3SWRcQEBVk7,https://www.tech-week.com/calendar/nyc,added,32,C,"founders/operators; AI/agents; marketing/GTM/creator; midtown reachable; Thursday density, afternoon; open/rsvp"
6543,Health Tech AI Investment for Physicians,2026-06-06,15:00:00,Saturday,2026-06-06 15:00,New York City,Chelsea,Chelsea,Afternoon,InvestDoc,investDoc,,investDoc,investdoc,False,,https://partiful.com/e/3qoCh02LCVOwm3OQFVQy,3qoCh02LCVOwm3OQFVQy,https://www.tech-week.com/calendar/nyc,added,32,C,"AI/agents; reasonable Manhattan; weekend, afternoon; open/rsvp"
6597,Causal Foresight with Anthos: Navigate Uncertainty with Better Decision-Making.,2026-06-01,16:00:00,Monday,2026-06-01 16:00,New York City,Midtown,Midtown,Afternoon,Anthos Systems,Anthos Systems,,Anthos Systems,anthos-systems,False,,https://partiful.com/e/VP9dWPMJ5h3V8Wv5K4G5,VP9dWPMJ5h3V8Wv5K4G5,https://www.tech-week.com/calendar/nyc,added,31,C,"midtown reachable; early-week push, afternoon; open/rsvp"
6584,Pengu_lab,2026-06-01,16:30:00,Monday,2026-06-01 16:30,New York City,Midtown,Midtown,Afternoon,Pengu_Lab,Pengu_Lab,Consulate General of Argentina in New York,Pengu_Lab; Consulate General of Argentina in New York,pengu-lab; consulate-general-of-argentina-in-new-york,False,,https://partiful.com/e/zfNYlVcQJalXtpR0NmXt,zfNYlVcQJalXtpR0NmXt,https://www.tech-week.com/calendar/nyc,added,31,C,"midtown reachable; early-week push, afternoon; open/rsvp"
4590,The Living Space,2026-06-01,17:00:00,Monday,2026-06-01 17:00,New York City,Central Park,Central Park,Evening,Lazo Fintech Inc,Lazo Fintech Inc,,Lazo Fintech Inc,lazo-fintech-inc,False,,https://partiful.com/e/NCgg6DTFr0Gf4WYiUwJD,NCgg6DTFr0Gf4WYiUwJD,https://www.tech-week.com/calendar/nyc,added,31,C,"neutral location; early-week push, evening; open/rsvp"
5053,Working,2026-06-02,16:00:00,Tuesday,2026-06-02 16:00,New York City,Central Park,Central Park,Afternoon,The Council Capital,The Council Capital,,The Council Capital,the-council-capital,False,,https://partiful.com/e/X7auQ9epT2J1JmoewLKi,X7auQ9epT2J1JmoewLKi,https://www.tech-week.com/calendar/nyc,added,31,C,"neutral location; peak Tuesday, afternoon; open/rsvp"
6628,The Future of PropTech,2026-06-03,18:00:00,Wednesday,2026-06-03 18:00,New York City,West Village,West Village,Evening,Jetzy,Jetzy,Sklut,Jetzy; Sklut,jetzy; sklut,False,,https://partiful.com/e/Dc2p7GbvzQiC32DBPCMJ,Dc2p7GbvzQiC32DBPCMJ,https://www.tech-week.com/calendar/nyc,added,31,C,"off-ICP vertical; near downtown; peak Wednesday, evening; open/rsvp"
5794,The City Hacks the State: Part 1 - Panel Discussion,2026-06-04,14:00:00,Thursday,2026-06-04 14:00,New York City,Meatpacking District,Meatpacking District,Afternoon,JEA Advertising,JEA Advertising,InsureMEP,JEA Advertising; InsureMEP,jea-advertising; insuremep,False,,https://partiful.com/e/rYEwnDFPz3NvShbq76M1,rYEwnDFPz3NvShbq76M1,https://www.tech-week.com/calendar/nyc,added,31,C,"reasonable Manhattan; Thursday density, afternoon; open/rsvp"
5020,Beyond Architecture: a Cultural OS for the Built Environment,2026-06-04,17:00:00,Thursday,2026-06-04 17:00,New York City,Midtown,Midtown,Evening,TAD,TAD,Art Republic,TAD; Art Republic,tad; art-republic,False,,https://partiful.com/e/uPvKiccg8joUIExvGKpD,uPvKiccg8joUIExvGKpD,https://www.tech-week.com/calendar/nyc,added,31,C,"midtown reachable; Thursday density, evening; open/rsvp"
6296,Capital Meets Credibility: ZavoVentures Tech Week Experience,2026-06-04,18:30:00,Thursday,2026-06-04 18:30,New York City,Midtown,Midtown,Evening,ZavoVentures,ZavoVentures,,ZavoVentures,zavoventures,False,,https://partiful.com/e/XegmGLkc2dLtgSWxHdpj,XegmGLkc2dLtgSWxHdpj,https://www.tech-week.com/calendar/nyc,added,31,C,"midtown reachable; Thursday density, evening; open/rsvp"
6331,SOLO UNICORN BUILD NIGHT — Vibe Code Live,2026-06-04,19:00:00,Thursday,2026-06-04 19:00,New York City,Midtown,Midtown,Evening,Solo Unicorn Club,Solo Unicorn Club,Manhattan Elite Club,Solo Unicorn Club; Manhattan Elite Club,solo-unicorn-club; manhattan-elite-club,False,,https://partiful.com/e/gX1zdtbIO2AvDe8bhWzy,gX1zdtbIO2AvDe8bhWzy,https://www.tech-week.com/calendar/nyc,added,31,C,"midtown reachable; Thursday density, evening; open/rsvp"
6595,The Future of Storytelling: AI-Native Filmmaking Demo Room,2026-06-05,18:00:00,Friday,2026-06-05 18:00,New York City,Brooklyn,Brooklyn,Evening,Just Videos Studios,Just Videos Studios,,Just Videos Studios,just-videos-studios,False,,https://partiful.com/e/V6w1IXuollfxgvdfYcHZ,V6w1IXuollfxgvdfYcHZ,https://www.tech-week.com/calendar/nyc,added,31,C,"AI/agents; less convenient; taper day, evening; open/rsvp"
